KMeans Run-Time: 4.7478967745s
Cost: 5.673938788099559
[40.725802354188794,-73.99194897136792]
[40.64593427307884,-73.78244690436748]
[40.749409691285564,-73.98503786635408]
[40.6403705882353,-73.96823929411762]
[40.71338875502008,-73.79958032128512]
[40.70408377028713,-73.92288164794012]
[40.79515238095235,-73.93616969696973]
[40.71875463544945,-74.00860741671883]
[40.77046324041815,-73.91238832752614]
[40.325133333333326,-74.63570666666666]
[40.68756564774383,-74.18217772925772]
[40.76951822639977,-73.86410976706159]
[41.05250348837209,-73.5413151162791]
[40.67698697318012,-74.01365146871008]
[40.7884953586498,-73.97416841470769]
[40.7744378461538,-73.95486994871789]
[40.76232354875272,-73.97757825396829]
[40.997895652173916,-73.67445652173913]
[40.67639691833588,-73.987525577812]
[40.78434599184781,-73.95428226902176]
[40.75790887407402,-73.98892967407421]
[40.674541475827,-73.96250797285835]
[40.93684705882353,-73.76258823529415]
[40.741288372093244,-73.99908084686261]
[40.3517,-74.06125714285714]
[40.75693084600753,-73.97214597591878]
[41.147324999999995,-73.27533333333332]
[41.06312608695652,-73.8524304347826]
[40.7412,-73.43587142857142]
[40.71037811518326,-73.94023130890055]
[40.785315942028994,-73.81943913043477]
[40.66358949720668,-73.98544782122909]
[40.707231066066015,-74.00908166666648]
[40.74501977361159,-73.9764445702158]
[40.846324528301885,-74.1526396226415]
[40.718292391304345,-73.84314311594203]
[40.65421621621622,-73.64572702702704]
[40.70293191489362,-74.09094680851062]
[41.237550000000006,-73.67875]
[40.78592272727273,-74.16242727272727]
[40.90925483870968,-73.86943387096774]
[40.636102985074615,-73.90358507462689]
[40.71790732292916,-73.9615789915966]
[40.795468965517244,-74.4817275862069]
[40.72347108829579,-73.9978266529774]
[40.63146890756302,-73.94135504201682]
[40.85509597156399,-73.9335511848341]
[40.67025547945205,-73.79549178082192]
[40.8310350877193,-73.81883684210527]
[40.608747826086955,-74.11467826086955]
[40.609680000000004,-74.61288]
[40.90374285714285,-73.78681142857144]
[40.735023243243255,-73.97771864864873]
[40.68555966469429,-73.96065463510844]
[40.81035662650603,-74.07899879518072]
[40.692519973190336,-73.9498278820375]
[40.75614070119733,-73.98280624729492]
[40.829293682310485,-73.94584151624545]
[40.73597186688707,-74.00737410903949]
[40.67404330143542,-73.97672811004784]
[40.773951703320314,-73.87238283742995]
[40.77991864568431,-73.98028345255126]
[41.06288823529411,-74.09540588235295]
[40.58327734374999,-73.9629796875]
[40.44670000000001,-74.23666000000001]
[40.7436342519685,-73.91924015748032]
[40.81010324005889,-73.94221207658317]
[40.734907407407405,-73.59772037037034]
[40.68521180124224,-73.91733788819874]
[40.759652351375344,-73.99754667258227]
[40.74467540983606,-74.25197540983606]
[40.73210882028666,-73.95648015435505]
[40.702096605566794,-73.9881904955873]
[40.88530425531915,-73.90662606382976]
[40.490360714285714,-74.43362499999999]
[40.765909139497595,-73.95843575628007]
[40.75491136363635,-74.02924594861658]
[40.86240347490347,-73.8885285714286]
[40.80120652406421,-73.96592224598929]
[40.70443275862069,-74.33916379310345]
[40.729941216216226,-74.06124391891892]
[40.72789502215276,-74.00699119103432]
[41.10378695652174,-73.42526521739131]
[40.72131614117642,-73.95563628235286]
[40.920618749999996,-74.23928125]
[40.744005488550975,-73.99099096311835]
[40.969516000000006,-74.107408]
[40.76132106782105,-73.9243955266955]
[40.720838377622314,-73.9938811188813]
[40.660137500000005,-73.542325]
[40.77642967128027,-73.94780752595156]
[40.8770875,-73.5712875]
[40.62499822064057,-74.02902775800713]
[41.0282,-73.7676769230769]
[40.68386001021457,-73.97630086823298]
[40.73591840490798,-74.16646809815953]
[40.84165445544554,-73.85779306930691]
[40.692002602602614,-73.96913653653654]
[40.911346511627904,-73.97028372093023]
[41.126937500000004,-73.798275]
[40.8089,-72.6419]
[40.722655867284644,-74.00395364723123]
[40.75298398718964,-73.97674661729374]
[40.79551025641025,-73.67607179487182]
[40.72498734542457,-73.98004934047825]
[40.70076476377955,-73.93324242125982]
[40.6911048275862,-73.7429331034483]
[40.79891904761905,-73.62427857142858]
[40.73988705327039,-74.03302245448417]
[40.818633333333324,-73.11778333333332]
[40.71821560283687,-73.90690212765956]
[40.64627492566891,-73.7766562933596]
[40.741248776261834,-73.98470615118057]
[40.76263397652348,-73.98481447178024]
[40.732869358041086,-73.99068027796166]
[40.88815660377358,-74.05775849056603]
[40.711790601503736,-73.96467274436084]
[40.748727934757554,-74.00481918217315]
[40.72059029622063,-74.04029356486211]
[40.65509,-74.42507]
[40.73428063566803,-73.998111614675]
[40.72077107666173,-73.98726058611179]
[40.992127999999994,-73.88309600000001]
[40.697830868167216,-73.90657942122186]
[40.68899684908785,-73.98643971807633]
[40.7141177205604,-74.01373494888274]
[40.609358585858594,-73.99923939393942]
[40.65732133072407,-73.95466751467713]
[40.72840573993468,-73.99405642002186]
[40.694371593944766,-74.17802671415842]
[40.758978519543426,-73.96504569353165]
[40.77015884321225,-73.9824098231357]
[40.977303703703704,-73.80511851851853]
[40.71981739130435,-73.6960847826087]
[40.72753880597015,-73.86945920398009]
[40.60642532751092,-73.96680043668123]
[40.67898550724638,-73.86560507246377]
[40.71299033923309,-73.94937551622412]
[41.3104,-72.9337]
[40.82278437499999,-73.99185625]
[40.82765555555555,-73.89749487179486]
[40.662224137931034,-74.24014482758622]
[40.7466066985646,-73.89094114832537]
[40.87713076923078,-73.42193846153846]
[40.6169945945946,-73.72973513513514]
[41.06318148148148,-73.70093703703704]
[40.748797752809,-73.9399739967897]
[40.76730819672132,-73.7187786885246]
[40.8285454901961,-73.9251078431373]
[41.26905,-73.91825]
[40.66096331360945,-73.92575591715979]
[40.746811835106385,-73.95319521276598]
[40.73362912038422,-74.00282203542488]
[40.73153770491803,-73.64009999999999]
[40.75509685863874,-73.84717094240838]
[40.81842857142857,-74.26468571428572]
[40.54596000000001,-74.51394]
[40.862116666666665,-74.44534999999999]
[40.77660526315789,-74.3638]
[40.823232,-73.471708]
[41.027516,-73.61747200000002]
[40.71546091831285,-73.99040245595315]
[40.77057245901641,-73.88633377049179]
[40.644721539416494,-73.78969993792667]
[40.73813238405208,-73.99049170056965]
[40.73194602059931,-73.98431104868908]
[40.77578235294118,-74.4272]
[40.74150558093693,-74.00591745946458]
[40.556954545454545,-74.30089999999998]
[40.9556652173913,-73.71697826086955]
[40.184322222222214,-74.03037777777777]
[40.9795,-74.3373]
[40.693017447916695,-73.99523133680552]
[40.938727777777785,-73.83536666666667]
[40.75816993464052,-73.82428954248368]
[40.72859192386843,-74.00103774005503]
[40.67451619718311,-73.94860845070421]
[40.75070173642837,-73.9933186437581]
[40.77025381088822,-73.99169524355308]
[40.712227323272444,-73.95717672756153]
[40.670583333333326,-73.83374473684209]
[40.75418512396695,-73.77308512396695]
[40.605890476190474,-73.92588857142859]
[40.727475,-73.3075]
[40.77645882352942,-73.53310294117647]
[40.87755,-73.83969897959184]
[40.2475,-74.2985]
[40.77385733672604,-73.96279444444443]
[40.76397587011878,-73.97057831069614]
[40.72734063706554,-73.98614285714292]
[40.6638958974359,-73.89112717948721]
[40.81066304347826,-74.21671304347825]
[40.717697202106585,-73.99978423304806]
[40.63975818181819,-74.01168484848483]
[40.68171603694376,-73.9980669185558]
[40.72268834951456,-73.94400291262133]
[40.8209,-73.74141428571427]
[40.65416299559471,-74.00411321585905]
[40.682702675585254,-73.9350847826087]
[40.8076168900804,-73.95476362823945]
