KMeans Run-Time: 10.8945166639s
Cost: 5.85662185763072
[40.757972805071354,-73.99144351822514]
[40.77394788793095,-73.87238258620692]
[40.75551077013863,-73.9690504868693]
[40.337176923076925,-74.64370000000001]
[40.844163157894734,-73.45480526315791]
[40.694371593944766,-74.17802671415842]
[40.64667908113393,-73.78985219941353]
[40.69492022630834,-73.93757157001413]
[40.985,-73.69426226415094]
[40.67413697857948,-73.97678850056371]
[40.73995247968623,-74.0066929952372]
[40.72181423717293,-73.95758226299685]
[40.860222648083635,-73.92883414634144]
[41.06288823529411,-74.09540588235295]
[40.58795913043479,-73.94706173913043]
[40.66453529411765,-74.24860588235295]
[40.62833113207547,-73.94614905660377]
[40.76308604651163,-73.53350930232557]
[40.60645000000001,-74.11448636363636]
[40.772772427983554,-73.95234661429103]
[40.734343308692424,-73.9990303594187]
[40.726509687906365,-73.98109314044225]
[40.71840917607494,-74.00118385779493]
[40.73112497827983,-73.99664504778461]
[40.72392905405406,-73.79028040540541]
[40.96425555555556,-74.13620555555556]
[40.78022351233671,-73.9798045960329]
[40.77246593886461,-73.90702270742358]
[40.76954724152032,-73.86406076828759]
[40.82111169230768,-73.94531276923074]
[40.64757142857143,-73.72584285714285]
[40.75549368696283,-73.98273997011592]
[40.71594772727273,-73.84125363636365]
[40.8089,-72.6419]
[40.63426984126985,-73.96533214285712]
[40.806021875,-74.4775875]
[41.139116666666666,-73.36206666666666]
[40.814815789473684,-74.14588684210527]
[40.72041527472525,-74.03958241758241]
[40.71736765951458,-74.01012316487852]
[40.591010000000004,-73.80956000000002]
[40.59878791666667,-73.97075458333332]
[40.73468355263159,-73.90106250000001]
[40.7106244680851,-73.74387021276594]
[40.753256986027935,-74.02901267465064]
[40.6748762886598,-73.8736556701031]
[40.79577540983607,-73.6384950819672]
[40.75056097560968,-73.99335822653997]
[40.71265451439721,-73.95364978038064]
[40.67864122586068,-73.96457237615449]
[40.78301796949476,-73.9530379885605]
[40.74299721254354,-73.92419825783973]
[40.7448355748374,-73.9887769100989]
[40.97471,-73.80314666666668]
[40.184322222222214,-74.03037777777777]
[40.7300116915947,-73.98703962502624]
[40.803540740740786,-73.96532532532531]
[41.08397,-73.48106]
[40.69158382084097,-73.96872586837297]
[40.62586993670886,-74.02761582278485]
[40.740150759878425,-73.95551195542046]
[40.79291739130434,-74.28596086956522]
[40.842244761904766,-73.85736095238094]
[40.68549399293286,-73.91697932862188]
[40.49596538461539,-74.44556923076924]
[40.37424,-74.03442]
[40.743842040951144,-73.99359124834875]
[40.72389082769609,-73.99823830083558]
[40.689376186131355,-73.95447135036494]
[40.69056281281277,-73.99146646646645]
[40.82680535714283,-73.89721339285713]
[41.03793818181817,-73.77464363636362]
[40.708752459568714,-74.0060945417788]
[40.66893816793893,-73.79845572519083]
[40.660416878980875,-73.92533503184714]
[40.734765217391306,-73.43928695652174]
[40.89014827586207,-74.00671551724139]
[40.74808390804598,-73.88419885057472]
[41.14415,-73.26065000000001]
[40.762875060386456,-73.99568997584535]
[40.481325,-74.30736250000001]
[40.589844444444445,-73.6625111111111]
[41.047285555555554,-73.54756666666668]
[40.669999999999995,-73.83673274336284]
[40.573499999999996,-74.5602625]
[41.016468055555556,-73.64176250000001]
[40.62554971751411,-73.91886836158191]
[41.03760833333333,-73.86990000000002]
[41.226240000000004,-73.69196]
[40.713483169756394,-73.9635490730643]
[40.77058512182479,-73.98229085018136]
[40.65554182879379,-73.95505000000001]
[40.75957245800166,-73.97953567639267]
[41.1181,-73.56207500000001]
[40.75270936026927,-73.97632765432095]
[40.74964942754325,-74.0038990840694]
[40.788548148148145,-74.41232962962962]
[40.862144444444446,-73.58397777777776]
[40.611605714285716,-73.9998523809524]
[40.739688394718556,-74.03304774148714]
[40.786523529411774,-74.00809327731092]
[40.72408303242752,-74.00613062226098]
[40.67249481180062,-73.95463336724308]
[40.86226902985074,-73.88952723880598]
[40.677243724696346,-73.98736161943317]
[40.72091398988677,-73.99435071032983]
[40.67698785166245,-74.01366253196929]
[40.76303033707865,-73.76910898876403]
[40.929019999999994,-74.26633333333334]
[41.05912962962962,-73.70334814814815]
[40.67656623376623,-73.76467792207795]
[40.65830263157894,-73.62937631578947]
[40.64589056439296,-73.78120337764264]
[40.65504761904762,-74.37425238095238]
[40.77340185185183,-73.96190968915333]
[40.78540634920635,-74.05659841269842]
[40.84267736389684,-73.94334584527219]
[40.75881215862321,-73.973694070333]
[40.74231917118513,-73.99919318357863]
[40.68158207381371,-73.99847144112472]
[40.7016201451905,-73.98867822141571]
[40.87899390243903,-73.83171219512197]
[40.76121639784948,-73.91592177419358]
[40.79373265306122,-73.71448163265305]
[40.70247398720685,-73.90918848614076]
[40.73870143423867,-73.99323469636862]
[40.78924026284351,-73.97376517323775]
[40.76403110961366,-73.97016707097937]
[40.70388963929396,-73.92766638526474]
[40.642304326123174,-73.7888855241264]
[40.71065889423077,-73.94160184294874]
[40.7420673076923,-74.2463076923077]
[40.74886129220021,-73.9837200232829]
[40.71674,-73.34232]
[40.798561922365955,-73.93541349353049]
[40.72486122448979,-74.34575102040817]
[40.6927,-74.56099999999999]
[40.72759344262296,-73.86364795081968]
[40.68756564774383,-74.18217772925772]
[40.70667092490841,-74.01182797619036]
[40.70388235294118,-74.0913450980392]
[40.832484,-74.08164933333335]
[41.10434166666666,-73.417025]
[40.72042321917808,-73.9828252054794]
[41.3104,-72.9337]
[40.73633011373906,-74.00244529698492]
[40.77051093038383,-73.99040260247244]
[40.763958433616224,-73.97722996646296]
