KMeans Run-Time: 5.9971899544s
Cost: 5.809256375301938
[40.72028763518387,-73.98773408435484]
[40.71210267295595,-73.95332505241088]
[40.741294045865786,-74.00290986745206]
[40.75788646408838,-73.92471270718234]
[40.97511944444444,-73.68670833333333]
[40.64593427307884,-73.78244690436748]
[40.751069746729776,-73.97474152518774]
[40.732791666666664,-73.60894999999996]
[40.84820850439883,-73.93707653958943]
[40.69903061224491,-73.90482074829929]
[40.694389516129014,-74.17800931899635]
[40.71496371501278,-74.01427333333322]
[41.05007812499999,-73.54596458333334]
[40.769447764227735,-73.86408934959336]
[40.80165808510641,-73.96598117021273]
[40.789564285714285,-74.40947857142856]
[40.73396896928113,-74.00244922813043]
[40.93215454545455,-73.96272272727272]
[40.740836,-73.89341840000003]
[40.184322222222214,-74.03037777777777]
[40.59005202702704,-73.9498722972973]
[40.7140796812749,-73.79993227091633]
[40.62981516853933,-73.90649943820225]
[40.88555,-74.19310833333333]
[40.74517830188679,-73.95503471698112]
[40.67242153846153,-73.93671057692305]
[40.24685,-74.58375000000001]
[40.78014076246334,-73.98010434995116]
[40.6771705174489,-74.01312358604092]
[40.68498165862225,-73.97827775340072]
[41.00387741935483,-73.87544516129032]
[40.76220551724138,-73.78272482758621]
[40.7680766146993,-73.96550952115813]
[40.807919999999996,-73.09669999999998]
[40.460800000000006,-74.32682000000001]
[40.738464126126274,-73.9872712612615]
[40.743916666666664,-73.43024999999999]
[40.75021420409764,-73.99313914499615]
[40.70641766304346,-74.01136784420277]
[40.49596538461539,-74.44556923076924]
[40.905671052631575,-74.06092631578947]
[40.660587500000005,-74.33193125]
[40.688328343666946,-73.956941275465]
[40.677117741935504,-73.9847135630499]
[40.81080689655172,-74.22778103448276]
[40.81011582381728,-73.94233164763456]
[40.733691559632994,-73.99801386340442]
[40.681,-74.6456]
[40.756247550701964,-73.96894374414978]
[40.7703518280949,-73.99041853752412]
[41.3469,-73.9544]
[40.69984577594123,-73.98913824609734]
[40.767435000000006,-74.25789250000001]
[40.70906310536043,-74.00590203327151]
[40.776165617715606,-73.94973286713287]
[40.884360975609766,-73.84701300813009]
[40.67066993464052,-73.79597058823529]
[40.71335392265187,-73.96353974217308]
[40.8388875,-74.18496875000001]
[40.739179617365714,-74.03261471670345]
[40.86592741935484,-73.92189301075267]
[40.741859347826164,-73.99703381987592]
[40.63823254593177,-73.96872047244094]
[40.424566666666664,-74.2041]
[40.792469811320736,-73.94643820754716]
[40.827323502304154,-73.94447419354839]
[40.71573663776848,-73.99406091217485]
[40.68617032613683,-73.99552158934311]
[40.722494641661115,-73.99611722705941]
[40.64811294117646,-74.00670058823532]
[41.3104,-72.9337]
[40.644721539416494,-73.78969993792667]
[40.773951703320314,-73.87238283742995]
[41.147324999999995,-73.27533333333332]
[40.66284375,-74.1050625]
[40.749607978910255,-74.0036796836556]
[40.740243048745285,-74.00631244591915]
[40.74306780327879,-73.99158255737723]
[40.70584344262295,-73.74577459016395]
[40.75433390410929,-73.9859597152129]
[40.81556913580246,-74.07731358024691]
[40.37424,-74.03442]
[40.862778066914494,-73.88692973977696]
[40.85587037037036,-74.13296296296295]
[40.7705380583527,-73.98230521559506]
[41.06775714285714,-73.7017]
[40.76078054054051,-73.96283612612618]
[40.78192972972974,-73.5301027027027]
[40.73561078699495,-74.00770191431165]
[40.74198778625954,-74.05542366412213]
[40.62476028571428,-74.02567428571432]
[40.67338188405797,-73.83818985507249]
[40.7012992462312,-73.93176867671689]
[40.762574324324326,-73.7161364864865]
[40.73306480319452,-73.97909144324016]
[40.7453500878049,-73.98608991219504]
[40.76369433962266,-73.91525400943398]
[40.71575720524017,-73.84111266375547]
[40.717812452830366,-74.00850274932593]
[40.781436129032265,-74.0201212903226]
[40.556954545454545,-74.30089999999998]
[40.76332425545994,-73.97747715089355]
[40.93214285714285,-74.2682]
[40.76369872657376,-73.98360934646799]
[40.8017,-73.63481372549019]
[40.72060817356205,-74.04061372351158]
[40.80361470588235,-74.14800588235293]
[40.64782,-73.6407225]
[40.725822,-74.34536000000001]
[41.09072400000001,-73.83798]
[40.86256500000001,-74.01757]
[40.80352424242424,-74.47955151515153]
[40.646342367905994,-73.77645772994111]
[40.78884477791118,-73.97422941176472]
[40.67291027077501,-73.95529981325863]
[41.226240000000004,-73.69196]
[40.68529530201342,-73.91866157718118]
[40.6912576301616,-73.96911472172356]
[40.76251197458456,-73.99663387096768]
[40.78285380919696,-73.95464056280032]
[40.71455102040816,-73.66968367346938]
[40.67720694126626,-73.96820877192985]
[40.669327903871846,-73.99236368491323]
[40.9726625,-74.12685000000002]
[40.72081044152744,-74.00233717183771]
[40.775184940026634,-73.96101115059967]
[41.02641818181817,-73.76911636363634]
[40.74328050291546,-73.97802193877554]
[40.839150000000004,-73.24395000000001]
[40.57065714285714,-74.5735857142857]
[40.81148181818182,-73.70812727272727]
[41.016468055555556,-73.64176250000001]
[40.75977647058824,-73.64460588235295]
[40.731971875,-73.95647931034485]
[40.710337092731834,-73.94141244778618]
[40.87287872340425,-73.9693744680851]
[41.05029523809524,-74.08879999999999]
[40.688799586776845,-73.94207424242425]
[40.8089,-72.6419]
[40.72694721512525,-73.99271760347474]
[40.80531559854896,-73.95327581620313]
[40.74285719063543,-73.92348862876254]
[40.828049206349185,-73.89548968253968]
[40.72815882352941,-73.864088627451]
[40.683175000000006,-73.53253125]
[40.654953441295554,-73.95559817813768]
[40.75777229445138,-73.98113633034251]
[40.655840000000005,-74.17679]
[40.72993021104373,-74.00604903151186]
[40.72028974826704,-73.95753557095945]
[40.65781673306772,-73.91962151394422]
[40.79823144876326,-73.93055547703182]
[40.74959276139413,-73.94336916890079]
[40.76895041469193,-73.95549075829382]
[40.73628060606061,-74.16651454545455]
[40.760502567760376,-73.98712610556363]
[40.70582005899706,-73.9200092920354]
[40.6439,-73.72784328358208]
[40.72998358179677,-73.98730582581398]
[40.279399999999995,-74.18506666666667]
[40.752472031403336,-74.02925191364079]
[40.75853833017077,-73.8401789373814]
[40.721267741935485,-74.25284516129032]
[40.70328000000001,-73.2939]
[40.72201642050392,-73.94618062554295]
[40.74483912680765,-74.00730522803114]
[40.72419034546573,-74.00799546576182]
[40.829150602409655,-73.92514759036145]
[40.766607960199,-73.9315935323383]
[40.8770875,-73.5712875]
[41.1336,-73.6254]
