KMeans Run-Time: 8.9238718084s
Cost: 5.977845819847162
[40.76899351851848,-73.95523549382713]
[40.64564030546611,-73.78338908360129]
[40.67698785166245,-74.01366253196929]
[40.75706473081124,-73.98324404332145]
[41.12404,-73.54817999999999]
[40.77169699453561,-73.86814741488017]
[40.705161826923124,-73.92885125000001]
[40.72121801307185,-73.99366141176485]
[40.325133333333326,-74.63570666666666]
[40.72435700138175,-74.00388118378618]
[40.687552623906726,-74.1821330903791]
[40.73816277563887,-73.98989088204421]
[40.75497623456791,-74.02873508230452]
[40.87713076923078,-73.42193846153846]
[40.748544447036785,-74.00495989267377]
[40.63967568389059,-73.97146261398174]
[40.755169289340095,-73.84648248730964]
[40.80934651162791,-74.14861162790697]
[40.71614119217079,-73.99054105871899]
[40.68131250000002,-73.96469287383172]
[40.724644230769236,-73.68271153846153]
[40.74332213132886,-73.99310271943413]
[40.77434,-73.53612285714284]
[40.75820014851477,-73.97459495049505]
[40.689020255319114,-73.98641327659577]
[40.50044,-74.40599999999999]
[40.743346021505374,-74.04028408602149]
[40.854118723404255,-73.93515680851063]
[40.706414689265515,-74.01136155932188]
[40.80059333333334,-74.47751333333333]
[40.713891304347825,-73.79999486166007]
[41.09072400000001,-73.83798]
[40.761632729420995,-73.96290519889729]
[40.609680000000004,-74.61288]
[40.71833137039072,-74.00006951018158]
[41.027516,-73.61747200000002]
[40.74157625280474,-74.00596988593881]
[40.37424,-74.03442]
[40.2789,-74.10273333333333]
[40.672458112582795,-73.94666754966882]
[40.806054349859714,-73.96363330215154]
[40.76550384271672,-73.91883306523674]
[41.02324745762711,-73.77052881355932]
[40.732254254508554,-73.98888346456694]
[40.90625,-73.17575]
[40.74102467729704,-73.99986383194124]
[41.101786363636364,-73.42220454545455]
[40.73804947654136,-73.98306479255524]
[40.67722904530747,-73.98512734627833]
[40.86742894736841,-74.15102105263158]
[41.02372352941176,-74.10321470588234]
[40.71032397034597,-73.9420149917628]
[40.91153555555556,-73.7865488888889]
[41.00387741935483,-73.87544516129032]
[41.147324999999995,-73.27533333333332]
[40.8887381443299,-73.90558556701029]
[40.992949253731354,-73.67371492537313]
[40.717920886615744,-74.00821655583961]
[40.7013432515337,-73.99212515337418]
[40.44806666666666,-74.35436666666666]
[40.62452271468143,-74.02472326869808]
[40.588835156250006,-73.9481734375]
[40.78567727272727,-73.71278030303031]
[40.8770875,-73.5712875]
[40.78121077455648,-73.97916910428386]
[40.65047111111112,-73.89568722222226]
[40.72696804246853,-73.99271039150636]
[40.67249184782611,-73.95928152173911]
[40.81311411764706,-74.07634588235292]
[40.72144316239315,-74.04569337606839]
[40.727475,-73.3075]
[40.665733333333336,-73.54418888888888]
[40.71829757785467,-73.84384290657441]
[40.691964308342136,-73.96930348468848]
[40.662972166666634,-73.98172300000002]
[40.73662216909934,-74.00714141922509]
[40.67464421669107,-73.97355519765738]
[40.77590898954702,-73.9487703832752]
[40.744748571428566,-74.26698285714285]
[40.77222518248173,-73.96320921532842]
[40.8089,-72.6419]
[40.67384510869566,-73.87500217391305]
[40.74035636363635,-73.74062363636364]
[40.73436893356154,-74.00107492158531]
[40.753594114456135,-73.97945288852723]
[40.74021666666667,-74.32010416666668]
[40.66812989985695,-73.99092446351935]
[40.884006976744196,-73.84526124031008]
[40.659740740740745,-74.23915925925927]
[40.704103326403356,-73.91518316008316]
[40.71084079999999,-73.89098560000001]
[40.60855185185185,-73.73457777777777]
[40.68110559633028,-73.99787146788988]
[40.71742165680476,-73.96163609467449]
[40.76874418052256,-73.88891781472687]
[40.68410274636514,-73.97648675282724]
[40.798681563126216,-73.93474869739477]
[40.686967992766746,-73.9139972875226]
[40.625627419354835,-73.92069731182795]
[40.69855,-74.5187]
[40.74951848137537,-73.93849369627503]
[40.72897491486959,-74.00058840332963]
[40.94532553191489,-73.74509148936171]
[40.78600483135821,-73.9517900638104]
[41.3469,-73.9544]
[40.660587500000005,-74.33193125]
[40.65419445585217,-73.95570677618075]
[40.77044795821463,-73.98236407882237]
[40.73209043956045,-73.95647769230771]
[40.76372525619123,-73.9707761742101]
[40.72566946308725,-74.03519194630874]
[41.211675,-73.69505]
[41.0522303030303,-73.7027090909091]
[40.919472222222225,-74.24720555555555]
[40.733874,-73.61799700000002]
[40.71225770053476,-73.95374379679144]
[40.689487954545434,-73.95684886363635]
[40.942631250000005,-73.8371825]
[40.726893615290756,-73.97911781211886]
[40.76230293072826,-73.99644236234465]
[40.659310954063585,-73.92420070671378]
[40.7412,-73.43587142857142]
[40.75635317460312,-73.96885882173383]
[40.1766125,-74.0277375]
[40.648798780487795,-74.00714268292685]
[40.81748363636363,-74.23245636363636]
[40.796665079365084,-73.63719047619047]
[40.71496638319165,-74.01420760380178]
[40.827532799999986,-73.89481359999999]
[40.494185,-74.45242]
[40.72792711323768,-73.985361456672]
[40.911346511627904,-73.97028372093023]
[40.6913779908676,-73.99571808219176]
[40.76768157894736,-73.8242215789474]
[40.64218888888889,-74.42487777777777]
[40.76287524974156,-73.9850570616605]
[40.6268525490196,-73.95085450980393]
[40.721755702167776,-73.94564618284633]
[40.77482499999999,-73.08879999999999]
[40.73916094339622,-74.03061915094344]
[40.70907865876249,-74.00590818821766]
[40.76305046322288,-73.97793356260527]
[40.74587759871079,-73.98042429492345]
[40.5634947368421,-74.30499999999999]
[40.862397526501766,-73.8879706713781]
[40.702326747311815,-73.98424112903241]
[40.3803,-74.2277]
[40.721058636826015,-73.98673544252293]
[40.77538,-74.21908]
[40.82131153846154,-73.47215384615384]
