KMeans Run-Time: 3.383402589s
Cost: 5.837518840975335
[40.76551801801801,-73.95877392392393]
[40.64598534838274,-73.78120369003734]
[40.72768571428571,-73.29834285714286]
[40.63515,-74.02064821428571]
[40.71764839400417,-73.99854221984296]
[40.6917672566371,-74.17962571902655]
[40.763765731980136,-73.9771815069672]
[40.669913803681006,-73.95812525562376]
[40.97695357142857,-73.80381428571428]
[40.62023083333334,-73.92919083333332]
[40.768302323579974,-73.86232349397615]
[40.73358708819065,-74.00114465281291]
[40.92112,-74.25146]
[41.139116666666666,-73.36206666666666]
[40.79962978723404,-73.67092340425532]
[40.76902903225807,-73.8073435483871]
[40.71339133681846,-73.96360616131436]
[40.82138571428571,-74.26689523809523]
[40.73340622308352,-73.99354877260971]
[40.76273546074479,-73.98504728099336]
[40.74455548722796,-73.97621485335858]
[40.953517857142856,-73.72514642857142]
[40.67397571428571,-73.83796500000003]
[40.70655421348315,-73.91771671348314]
[40.77235959821433,-73.91062321428574]
[40.69031946902657,-73.99656991150438]
[40.74757672131149,-73.94866418032785]
[40.85696642335767,-73.932751459854]
[40.325133333333326,-74.63570666666666]
[40.84833823529411,-73.45138823529412]
[40.738581988853156,-74.0017202992079]
[40.750612719731336,-73.9929689907171]
[40.49957407407407,-74.44636296296295]
[40.8089,-72.6419]
[40.822833870967756,-74.08418387096773]
[40.75656557377049,-73.82828934426229]
[40.90625,-73.17575]
[40.722383333333326,-74.34284629629629]
[40.58445,-74.58258749999999]
[40.6457126984127,-73.89867407407407]
[40.804880815876515,-73.95257475192942]
[41.09072400000001,-73.83798]
[40.74314179566562,-73.92297151702788]
[40.77356359447,-73.87385261136706]
[40.739141272775306,-73.99395238975454]
[40.614040926640925,-73.96770617760619]
[40.720614763779565,-74.00939503499563]
[40.76255063291139,-73.71634303797468]
[40.75552592159157,-73.9987603861908]
[40.73002360430947,-73.98711420176289]
[40.862116666666665,-74.44534999999999]
[40.73408376515991,-74.0068829658212]
[40.69027413640387,-73.95199796279891]
[40.728210709151966,-74.00618344513636]
[40.184322222222214,-74.03037777777777]
