KMeans Run-Time: 18.9459611003s
Cost: 24.06738155427285
[40.72469814722759,-74.00797337726873]
[40.68784008189242,-74.18272074613309]
[40.810031360659636,-73.94653359204456]
[40.67640156472272,-74.01308800379326]
[40.78659781536271,-73.97486431759471]
[40.64438250146766,-73.78951826189092]
[40.75696375125379,-73.98298535606884]
[41.04739312977098,-73.85775648854963]
[41.15407647058824,-73.25514705882354]
[40.862910042553196,-73.88449693617021]
[40.76952483080774,-73.86426457916222]
[40.79355308641976,-74.38801728395062]
[40.64132456575684,-73.89263250620348]
[40.72091137841371,-73.9870729735585]
[40.819662500000014,-73.12289750000001]
[40.71566907907702,-74.01401707749999]
[40.77940303030304,-73.72844962121214]
[40.687369360424796,-73.9891261371508]
[40.76012964024627,-73.99746513544513]
[40.78599978308031,-73.95244581826927]
[40.74819070548712,-73.93931116088092]
[41.27,-73.9109]
[40.69918834586467,-73.81299511278195]
[40.72655542168674,-74.35534216867472]
[40.49145641025641,-74.3895282051282]
[40.66711908256882,-73.887676146789]
[40.76861037224438,-73.95524748102588]
[41.068532075471694,-74.10628490566037]
[40.73631669316375,-74.16683147853733]
[40.70479287898642,-73.93158322411524]
[40.64481519243757,-73.97349405806887]
[41.096363999999994,-73.80654200000001]
[40.6953797514956,-73.9310525540728]
[41.053619411764714,-73.53599999999999]
[40.71227786732811,-73.96401793242416]
[40.77166240188397,-73.88615031397138]
[40.66399068825908,-73.98696364950841]
[41.051025373134316,-73.58683731343284]
[40.77888762052879,-73.95659835925349]
[40.74393120717924,-74.00587824531603]
[40.7205720851357,-74.00253243216726]
[40.76806003655389,-73.96434058107998]
[40.67729001440225,-73.96512717234754]
[41.29645000000001,-72.95912]
[40.82379374999999,-74.09809437500003]
[40.96266727272726,-74.04432545454544]
[40.772057664233564,-73.53047956204384]
[40.59088416523236,-73.94931480206546]
[40.83097209756095,-73.93820598373985]
[40.739371520267035,-73.99201188719276]
[40.77000233589779,-73.9824851181815]
[40.7258637002808,-73.99266997885806]
[40.718195017793605,-73.74255978647686]
[40.81796266666666,-74.27144799999999]
[40.17738235294117,-74.04608823529412]
[40.719906647902405,-73.95942862887013]
[40.74540219497744,-73.97498912398714]
[40.890455601948524,-73.90415483646491]
[40.75247887850468,-74.02919542056081]
[40.70942591083228,-74.00629806830167]
[40.75712932939493,-73.98952944973209]
[40.759004775125376,-73.97203740514561]
[40.707902483615065,-74.01462667586497]
[40.69258659003809,-73.96836149425289]
[40.74186494845365,-73.9194380584193]
[40.73241618340142,-74.0074879702847]
[40.67186071532422,-73.97607034021526]
[40.76072363636363,-74.22865545454547]
[40.69580977112672,-73.94617319542256]
[40.80113630136986,-73.67866301369861]
[40.796751713922966,-73.93037130765971]
[40.79030705882352,-74.4679988235294]
[40.72321504975122,-73.79595348258702]
[40.702618640072224,-73.98867816863105]
[40.7247748005531,-73.97999974470771]
[40.63965308641975,-74.27826419753085]
[40.74574664536745,-73.88945867944626]
[40.65088130081301,-73.620718699187]
[40.71910349544072,-74.07388541033434]
[42.1166,-72.0666]
[40.78081189591078,-74.02683568773233]
[40.85525375868606,-73.9306765634871]
[40.681466977887055,-73.99859864864881]
[40.67308447129911,-73.95321450151053]
[40.273399999999995,-74.31389999999999]
[40.772196380846296,-73.9118642538975]
[40.7394127501746,-74.00660681569244]
[40.81978045112782,-74.21365037593985]
[40.77131378869797,-73.99069143980356]
[40.71208514285713,-73.89345585714284]
[40.61768589251441,-74.02492610364683]
[40.786045125348174,-73.82040529247914]
[40.68203456162642,-73.93805823803471]
[40.649200821167916,-74.0040907846715]
[40.9320304526749,-73.76921028806586]
[40.69431528281762,-74.17804113127025]
[40.74476732283464,-73.70162874015747]
[40.76369312687181,-73.97096895911612]
[40.583749999999995,-74.632378125]
[40.73432993694013,-73.97837497510774]
[40.9516,-72.27013333333332]
[40.99802322097377,-73.7061880149813]
[40.7441824434918,-73.98231944011444]
[40.964817355371906,-73.90458760330581]
[40.714493938876686,-73.98891833703283]
[40.69303053435113,-74.22548931297709]
[40.54123404255319,-74.30963936170212]
[40.73970684533414,-74.03478750403603]
[40.68774661306038,-73.95693248050698]
[40.606318064516124,-73.9709289247312]
[40.75715191156788,-73.97664140687746]
[40.669082972582956,-73.79813304473306]
[40.57248250000001,-74.15261749999999]
[40.74105458546284,-73.99927419080056]
[40.50279411764706,-74.46582794117647]
[40.67580560356108,-73.9858123592564]
[40.8685,-74.52278749999999]
[40.62839058084773,-73.9561333594977]
[40.774682722710274,-73.961908638645]
[40.247299999999996,-74.52255714285712]
[40.7586340425532,-73.27223829787233]
[40.73565657894736,-74.28174407894737]
[40.759005509964794,-73.91922192262601]
[40.76337027707809,-73.77892921914358]
[40.9368144654088,-73.83760408805031]
[40.744762260610756,-73.99349269539289]
[40.586411554621876,-73.98506428571433]
[40.72896444156037,-73.9850089788305]
[40.70529017264274,-73.91927003098711]
[40.645784059395204,-73.78112499345883]
[40.751315011372874,-73.99347603234735]
[40.86878064516128,-73.40688387096775]
[40.70519811634342,-74.00976949215134]
[40.717308814589444,-74.00824864327147]
[40.76592705035968,-73.92893115107915]
[41.51893333333334,-72.81516666666666]
[40.68712387096775,-73.76828677419351]
[40.683321443736716,-73.86312696390658]
[40.339296226415094,-74.64929811320756]
[40.71542453488371,-73.83641825581397]
[40.63004387464389,-73.92540071225072]
[41.041168,-74.00526400000001]
[40.85524426229509,-74.43885901639345]
[40.79472807113553,-73.97050285909718]
[40.75562764940238,-73.83724725099593]
[40.72390502591971,-73.99795921007163]
[40.711986639077715,-73.94129003842738]
[40.77595768183295,-73.9483109900675]
[40.74540870175834,-73.98798411089447]
[40.7500820212915,-74.00413796049878]
[40.666041926541965,-73.93545904365897]
[40.869206018518526,-74.04939074074076]
[40.89455,-72.7338]
[40.60328211920529,-73.90999933774832]
[40.668585981308404,-73.68429158878506]
[40.72851811023624,-73.85943088363955]
[40.687862,-73.52280600000002]
[40.762821767786384,-73.98489483316699]
[40.65846145320196,-73.91575541871924]
[40.69405745812797,-73.99539004926113]
[40.7739260721256,-73.872413413743]
[40.71902201676536,-73.99567556706099]
[40.61565567567568,-73.73712270270272]
[41.070501904761905,-73.6989428571429]
[40.82712040816324,-73.9021686028257]
[40.75473809523809,-73.42341984126985]
[40.793933333333335,-74.06819675925925]
[40.738334351585124,-73.98642802305466]
[40.77918052666229,-73.98039797235018]
[41.02119886363636,-73.77434772727274]
[40.85792912621359,-74.16483106796116]
[40.75919732655767,-73.9638183458536]
[40.751681501740066,-73.97874837283811]
[40.69221363636364,-74.54535000000001]
[40.64491279069768,-74.1717953488372]
[40.92459795918368,-74.2431551020408]
[40.67519784482758,-73.73241594827583]
[40.73214902723735,-73.60058949416344]
[40.76335355182901,-73.9778496341458]
[40.6555183292383,-73.95589945945945]
[40.74588308492204,-73.95405081455796]
[40.715600431425926,-73.95494577656683]
[40.75123742630751,-73.98507303328051]
[40.72343276515158,-73.94597976190471]
[40.908134375,-74.08863437499998]
[41.11639538461539,-73.42290615384616]
[40.390946666666665,-74.14076666666666]
[40.727912539441505,-74.00186239920568]
[40.77080280373831,-73.62362523364487]
[41.01668717948718,-73.64179487179486]
[40.80642848167536,-73.96141947643984]
[40.81715054945056,-73.4854197802198]
[40.73434758696087,-74.00224269410563]
[40.882366402116396,-73.9711981481481]
[40.88458388746803,-73.84376393861895]
[40.65093880597014,-74.37923432835821]
[41.25529090909092,-73.71104545454546]
[40.710532336393065,-73.95028516434697]
[40.75325521834829,-73.97169232595925]
[40.73397221834451,-73.9965973963426]
[40.837994117647064,-73.61382205882353]
[40.73223606056899,-73.99090467090001]
[40.63985359116024,-74.09827071823204]
[40.68678272598199,-73.91534358731666]
[40.72466861702129,-73.64579893617022]
[40.693326336273984,-73.98421141670997]
[40.975960344827584,-74.1372603448276]
[40.636868463302775,-74.02326204128438]
[40.73111246882804,-73.95576026600158]
[40.58845925925927,-73.67577777777775]
[40.802163392857146,-74.14916339285713]
[40.669323123123114,-73.83689519519517]
[40.72103588643107,-74.04019673159465]
[40.8402541737649,-73.84542146507667]
[40.68417175572519,-73.97616812977091]
