(69,468)
(138,4)
(101,5287)
(0,1620)
(88,27)
(170,237)
(115,1870)
(5,4758)
(120,283)
(10,686)
(56,67)
(142,2487)
(153,1172)
(174,27)
(185,267)
(42,59)
(24,1176)
(37,5)
(25,5)
(52,45)
(14,4284)
(184,2946)
(110,298)
(125,55)
(196,113)
(157,480)
(189,1341)
(20,52)
(46,22)
(93,1690)
(152,774)
(57,5863)
(78,35)
(29,30)
(164,16)
(179,4757)
(106,487)
(121,21)
(84,3685)
(147,4888)
(61,128)
(132,1095)
(89,481)
(133,190)
(116,881)
(1,6220)
(74,599)
(6,1040)
(60,361)
(117,80)
(85,24)
(102,47)
(28,4425)
(38,3)
(160,1758)
(70,8)
(192,136)
(21,4531)
(137,1061)
(165,164)
(33,5)
(92,1090)
(197,2137)
(65,180)
(97,553)
(156,4)
(9,4339)
(188,109)
(53,31)
(169,635)
(141,7118)
(109,4684)
(124,328)
(77,1435)
(193,4468)
(96,499)
(173,24)
(13,13)
(129,20)
(41,1119)
(134,9)
(73,947)
(128,125)
(105,16)
(2,782)
(166,5005)
(32,2539)
(34,3635)
(148,25)
(45,3941)
(161,1696)
(64,2311)
(180,1)
(17,43)
(149,26)
(176,6190)
(191,676)
(22,35)
(44,2)
(59,3)
(118,2454)
(27,470)
(71,18)
(12,972)
(54,12)
(144,283)
(49,38)
(181,162)
(86,699)
(159,83)
(187,5)
(172,1493)
(113,18)
(81,184)
(76,681)
(7,3815)
(39,604)
(98,186)
(103,1097)
(140,2699)
(91,27)
(66,7533)
(155,76)
(198,1)
(108,910)
(130,3771)
(135,5812)
(3,6379)
(80,1)
(167,2466)
(35,50)
(162,80)
(112,33)
(123,8)
(194,257)
(145,744)
(48,1235)
(63,8)
(18,2289)
(150,5014)
(95,1858)
(50,34)
(67,919)
(199,1551)
(177,1123)
(182,513)
(16,394)
(127,1999)
(31,25)
(154,590)
(11,5696)
(72,289)
(175,54)
(143,19)
(43,3936)
(99,2)
(87,129)
(104,1)
(40,1069)
(26,465)
(158,4420)
(186,33)
(55,194)
(114,100)
(171,1886)
(139,1060)
(23,6058)
(8,15)
(75,3974)
(119,2257)
(58,978)
(82,55)
(151,19)
(36,10676)
(168,334)
(146,4)
(30,253)
(51,1214)
(190,4915)
(183,38)
(19,858)
(107,4211)
(4,5)
(126,63)
(136,255)
(79,2192)
(195,138)
(94,421)
(131,43)
(47,2575)
(15,329)
(163,4)
(68,85)
(62,66)
(178,5)
(90,125)
(111,4)
(122,3280)
(83,7013)
(100,698)
