(69,314)
(138,675)
(101,19)
(0,2195)
(88,284)
(170,4421)
(115,1)
(5,625)
(120,67)
(10,1811)
(56,6372)
(142,1247)
(153,4605)
(174,246)
(185,5138)
(42,23)
(24,1817)
(37,9)
(25,410)
(52,25)
(14,1181)
(184,603)
(110,3280)
(125,1)
(196,1369)
(157,3)
(189,35)
(20,24)
(46,28)
(93,906)
(152,748)
(57,2060)
(78,20)
(29,693)
(164,1116)
(179,4763)
(106,4665)
(121,7498)
(84,28)
(147,5330)
(61,4838)
(132,5892)
(89,3556)
(133,1642)
(116,64)
(1,2935)
(74,200)
(6,124)
(60,4769)
(117,58)
(85,1901)
(102,467)
(28,20)
(38,41)
(160,3386)
(70,156)
(192,6)
(21,50)
(137,797)
(165,273)
(33,529)
(92,395)
(197,9)
(65,99)
(97,5)
(156,33)
(9,2792)
(188,21)
(53,38)
(169,5841)
(141,19)
(109,1862)
(124,282)
(77,178)
(193,428)
(96,4405)
(173,1904)
(13,16)
(129,18)
(41,146)
(134,107)
(73,2457)
(128,60)
(105,64)
(2,1)
(166,81)
(32,93)
(34,4619)
(148,830)
(45,309)
(161,614)
(64,470)
(180,8)
(17,5765)
(149,52)
(176,6380)
(191,2495)
(22,173)
(44,1135)
(59,13)
(118,1258)
(27,5416)
(71,26)
(12,171)
(54,15)
(144,57)
(49,1)
(181,12)
(86,1382)
(159,279)
(187,2125)
(172,3585)
(113,2)
(81,2177)
(76,891)
(7,7375)
(39,5702)
(98,149)
(103,4)
(140,12)
(91,20)
(66,263)
(155,20)
(198,5)
(108,1)
(130,156)
(135,5)
(3,3618)
(80,33)
(167,520)
(35,2724)
(162,1671)
(112,1012)
(123,308)
(194,3310)
(145,685)
(48,92)
(63,709)
(18,1000)
(150,6245)
(95,321)
(50,20)
(67,127)
(199,110)
(177,4996)
(182,58)
(16,2158)
(127,305)
(31,1681)
(154,199)
(11,2320)
(72,791)
(175,113)
(143,29)
(43,72)
(99,201)
(87,324)
(104,1611)
(40,59)
(26,933)
(158,125)
(186,5444)
(55,5497)
(114,585)
(171,71)
(139,555)
(23,6558)
(8,566)
(75,1594)
(119,293)
(58,719)
(82,55)
(151,533)
(36,401)
(168,1676)
(146,244)
(30,5501)
(51,27)
(190,4144)
(183,459)
(19,54)
(107,3954)
(4,52)
(126,298)
(136,1)
(79,7)
(195,1029)
(94,4100)
(131,838)
(47,101)
(15,283)
(163,1605)
(68,61)
(62,132)
(178,5)
(90,246)
(111,2136)
(122,442)
(83,6127)
(100,45)
