(69,340)
(138,1)
(101,6044)
(0,5548)
(88,3291)
(170,1)
(115,5)
(5,3618)
(120,49)
(10,1116)
(56,153)
(142,126)
(153,1688)
(174,154)
(185,33)
(42,1132)
(24,530)
(37,5074)
(25,520)
(52,40)
(14,940)
(184,3402)
(110,20)
(125,2251)
(196,732)
(157,67)
(189,262)
(20,148)
(46,4899)
(93,74)
(152,746)
(57,2708)
(78,122)
(29,2279)
(164,1150)
(179,6243)
(106,34)
(121,1311)
(84,3873)
(147,10)
(61,3229)
(132,34)
(89,131)
(133,928)
(116,596)
(1,1906)
(74,16)
(6,3593)
(60,186)
(117,1113)
(85,21)
(102,14)
(28,831)
(38,4416)
(160,1019)
(70,1)
(192,26)
(21,251)
(137,726)
(165,3596)
(33,5)
(92,1195)
(197,18)
(65,434)
(97,229)
(156,678)
(9,294)
(188,685)
(53,2705)
(169,8)
(141,299)
(109,25)
(124,5028)
(77,4565)
(193,1575)
(96,424)
(173,5176)
(13,2460)
(129,7)
(41,16)
(134,1207)
(73,12)
(128,2)
(105,991)
(2,4790)
(166,3242)
(32,1796)
(34,5)
(148,3459)
(45,613)
(161,527)
(64,424)
(180,23)
(17,22)
(149,2738)
(176,329)
(191,15)
(22,178)
(44,58)
(59,1359)
(118,2046)
(27,2046)
(71,1611)
(12,96)
(54,1716)
(144,16)
(49,1559)
(181,58)
(86,2220)
(159,3)
(187,136)
(172,4413)
(113,1666)
(81,5)
(76,6937)
(7,72)
(39,26)
(98,5565)
(103,4162)
(140,827)
(91,138)
(66,2653)
(155,4907)
(198,337)
(108,50)
(130,22)
(135,47)
(3,362)
(80,81)
(167,498)
(35,5551)
(162,31)
(112,1022)
(123,16)
(194,257)
(145,494)
(48,3205)
(63,3)
(18,250)
(150,251)
(95,5121)
(50,1)
(67,2177)
(199,78)
(177,86)
(182,268)
(16,6384)
(127,2744)
(31,145)
(154,165)
(11,1965)
(72,2319)
(175,3684)
(143,255)
(43,1364)
(99,155)
(87,37)
(104,51)
(40,38)
(26,2)
(158,5098)
(186,3244)
(55,123)
(114,1071)
(171,45)
(139,7832)
(23,12)
(8,341)
(75,2847)
(119,1457)
(58,16)
(82,269)
(151,283)
(36,24)
(168,201)
(146,5461)
(30,31)
(51,2178)
(190,11)
(183,13)
(19,9)
(107,40)
(4,36)
(126,55)
(136,21)
(79,5548)
(195,356)
(94,1753)
(131,72)
(47,1)
(15,28)
(163,5)
(68,7465)
(62,381)
(178,5718)
(90,350)
(111,33)
(122,749)
(83,27)
(100,22)
