(69,329)
(138,317)
(101,504)
(0,2885)
(88,987)
(170,4319)
(115,1318)
(5,1625)
(120,907)
(10,40)
(56,103)
(142,570)
(153,42)
(174,862)
(185,433)
(42,1014)
(24,192)
(37,734)
(25,37)
(52,840)
(14,979)
(184,27)
(110,690)
(125,17)
(196,41)
(157,13)
(189,3489)
(20,26)
(46,374)
(93,457)
(152,752)
(57,3963)
(78,3518)
(29,1859)
(164,159)
(179,235)
(106,668)
(121,36)
(84,22)
(147,10)
(61,140)
(132,2039)
(89,141)
(133,4714)
(116,15)
(1,2600)
(74,14)
(6,11)
(60,201)
(117,4990)
(85,23)
(102,28)
(28,2002)
(38,1542)
(160,128)
(70,5)
(192,25)
(21,3857)
(137,762)
(165,2)
(33,11707)
(92,1262)
(197,32)
(65,1033)
(97,2)
(156,6393)
(9,1078)
(188,783)
(53,2711)
(169,5010)
(141,10)
(109,440)
(124,7)
(77,1968)
(193,68)
(96,2346)
(173,19)
(13,5896)
(129,51)
(41,218)
(134,132)
(73,1931)
(128,122)
(105,870)
(2,5121)
(166,66)
(32,3990)
(34,1842)
(148,1174)
(45,111)
(161,885)
(64,7)
(180,1344)
(17,77)
(149,4454)
(176,1092)
(191,1987)
(22,1208)
(44,29)
(59,3701)
(118,65)
(27,198)
(71,3178)
(12,1123)
(54,1)
(144,4899)
(49,3385)
(181,70)
(86,263)
(159,3405)
(187,4411)
(172,1)
(113,19)
(81,551)
(76,1878)
(7,117)
(39,84)
(98,2018)
(103,12)
(140,283)
(91,694)
(66,4909)
(155,263)
(198,631)
(108,243)
(130,172)
(135,10)
(3,23)
(80,89)
(167,23)
(35,63)
(162,1384)
(112,55)
(123,3028)
(194,4443)
(145,4309)
(48,23)
(63,86)
(18,497)
(150,80)
(95,4610)
(50,50)
(67,61)
(199,2021)
(177,5740)
(182,2454)
(16,2)
(127,1444)
(31,4768)
(154,5387)
(11,912)
(72,423)
(175,687)
(143,1246)
(43,13)
(99,140)
(87,1150)
(104,4903)
(40,958)
(26,1576)
(158,31)
(186,1721)
(55,112)
(114,128)
(171,8)
(139,6338)
(23,42)
(8,396)
(75,1058)
(119,52)
(58,3538)
(82,67)
(151,9)
(36,297)
(168,909)
(146,1)
(30,597)
(51,5963)
(190,159)
(183,1873)
(19,4764)
(107,95)
(4,2424)
(126,67)
(136,6585)
(79,992)
(195,3577)
(94,1081)
(131,38)
(47,58)
(15,103)
(163,1719)
(68,114)
(62,79)
(178,3913)
(90,23)
(111,230)
(122,490)
(83,3)
(100,1609)
