(69,1998)
(138,687)
(101,5705)
(0,3179)
(88,5)
(170,5311)
(115,63)
(5,1123)
(120,1653)
(10,7138)
(56,999)
(142,12)
(153,506)
(174,4331)
(185,3089)
(42,152)
(24,148)
(37,38)
(25,18)
(52,4143)
(14,115)
(184,49)
(110,77)
(125,3294)
(196,465)
(157,1265)
(189,144)
(20,3924)
(46,61)
(93,4)
(152,1670)
(57,10)
(78,10)
(29,650)
(164,4110)
(179,1299)
(106,782)
(121,82)
(84,8)
(147,5093)
(61,23)
(132,3437)
(89,2745)
(133,5)
(116,349)
(1,2320)
(74,315)
(6,1023)
(60,987)
(117,5364)
(85,72)
(102,984)
(28,2447)
(38,910)
(160,66)
(70,112)
(192,56)
(21,3080)
(137,244)
(165,5)
(33,1)
(92,4531)
(197,4)
(65,5)
(97,9)
(156,5)
(9,887)
(188,170)
(53,30)
(169,212)
(141,75)
(109,27)
(124,469)
(77,174)
(193,6264)
(96,27)
(173,323)
(13,17)
(129,601)
(41,240)
(134,541)
(73,131)
(128,1303)
(105,4153)
(2,3345)
(166,75)
(32,220)
(34,252)
(148,183)
(45,194)
(161,2607)
(64,26)
(180,23)
(17,43)
(149,89)
(176,292)
(191,4319)
(22,4163)
(44,1002)
(59,316)
(118,2571)
(27,229)
(71,55)
(12,287)
(54,9)
(144,1)
(49,1192)
(181,7366)
(86,177)
(159,923)
(187,742)
(172,3531)
(113,21)
(81,9)
(76,58)
(7,716)
(39,7084)
(98,105)
(103,268)
(140,51)
(91,513)
(66,2996)
(155,56)
(198,3730)
(108,15)
(130,1254)
(135,49)
(3,13)
(80,8)
(167,7763)
(35,32)
(162,183)
(112,4589)
(123,49)
(194,30)
(145,5539)
(48,2052)
(63,566)
(18,22)
(150,2)
(95,3057)
(50,2098)
(67,5031)
(199,2245)
(177,2056)
(182,1138)
(16,212)
(127,4435)
(31,5365)
(154,235)
(11,2943)
(72,2968)
(175,4920)
(143,1460)
(43,94)
(99,1439)
(87,36)
(104,1235)
(40,10)
(26,2067)
(158,652)
(186,5)
(55,4748)
(114,3023)
(171,44)
(139,4368)
(23,2301)
(8,53)
(75,23)
(119,1138)
(58,1093)
(82,90)
(151,1)
(36,6)
(168,19)
(146,1538)
(30,63)
(51,287)
(190,109)
(183,293)
(19,2672)
(107,89)
(4,38)
(126,1674)
(136,3)
(79,1655)
(195,453)
(94,4435)
(131,52)
(47,4837)
(15,34)
(163,67)
(68,1089)
(62,105)
(178,1844)
(90,3858)
(111,38)
(122,372)
(83,113)
(100,119)
