(69,2236)
(138,3076)
(101,45)
(0,2333)
(88,7006)
(170,1892)
(115,9)
(5,705)
(120,21)
(10,12)
(56,4213)
(142,3820)
(153,2)
(174,40)
(185,117)
(42,57)
(24,607)
(37,14)
(25,23)
(52,86)
(14,72)
(184,2)
(110,82)
(125,10)
(196,3729)
(157,8466)
(189,33)
(20,80)
(46,5734)
(93,4558)
(152,5377)
(57,2595)
(78,213)
(29,5)
(164,4549)
(179,1643)
(106,790)
(121,243)
(84,1)
(147,114)
(61,8267)
(132,515)
(89,17)
(133,34)
(116,2185)
(1,1632)
(74,2)
(6,30)
(60,45)
(117,5348)
(85,509)
(102,1172)
(28,2317)
(38,959)
(160,2533)
(70,1)
(192,145)
(21,2142)
(137,7)
(165,1298)
(33,13)
(92,166)
(197,5)
(65,7501)
(97,97)
(156,50)
(9,443)
(188,11)
(53,1508)
(169,8328)
(141,15)
(109,124)
(124,237)
(77,127)
(193,11)
(96,39)
(173,1041)
(13,6592)
(129,311)
(41,575)
(134,30)
(73,615)
(128,749)
(105,1200)
(2,510)
(166,994)
(32,4778)
(34,388)
(148,44)
(45,4)
(161,974)
(64,15)
(180,241)
(17,21)
(149,163)
(176,53)
(191,1675)
(22,1219)
(44,4964)
(59,35)
(118,979)
(27,30)
(71,917)
(12,29)
(54,9)
(144,444)
(49,3248)
(181,2220)
(86,58)
(159,47)
(187,7095)
(172,38)
(113,6)
(81,2575)
(76,1651)
(7,112)
(39,842)
(98,6158)
(103,1)
(140,4772)
(91,23)
(66,2017)
(155,4291)
(198,200)
(108,420)
(130,952)
(135,6349)
(3,6353)
(80,4334)
(167,139)
(35,5)
(162,10)
(112,47)
(123,4655)
(194,4374)
(145,24)
(48,238)
(63,187)
(18,102)
(150,509)
(95,1156)
(50,1052)
(67,497)
(199,62)
(177,2543)
(182,94)
(16,1078)
(127,78)
(31,105)
(154,1535)
(11,1806)
(72,21)
(175,219)
(143,4702)
(43,23)
(99,215)
(87,1083)
(104,868)
(40,277)
(26,3600)
(158,15)
(186,61)
(55,1122)
(114,36)
(171,26)
(139,34)
(23,1490)
(8,5798)
(75,655)
(119,22)
(58,1764)
(82,43)
(151,4809)
(36,1312)
(168,1298)
(146,45)
(30,770)
(51,434)
(190,164)
(183,278)
(19,572)
(107,2798)
(4,12372)
(126,797)
(136,34)
(79,2)
(195,28)
(94,28)
(131,365)
(47,93)
(15,168)
(163,4)
(68,111)
(62,64)
(178,6)
(90,48)
(111,23)
(122,181)
(83,1173)
(100,452)
