(69,12359)
(138,1)
(101,21)
(0,4958)
(88,24)
(170,6)
(115,2138)
(5,50)
(120,4297)
(10,33)
(56,1030)
(142,254)
(153,457)
(174,352)
(185,111)
(42,9)
(24,107)
(37,80)
(25,506)
(52,40)
(14,501)
(184,181)
(110,179)
(125,1)
(196,41)
(157,40)
(189,1900)
(20,60)
(46,783)
(93,775)
(152,190)
(57,214)
(78,4529)
(29,604)
(164,23)
(179,93)
(106,159)
(121,1682)
(84,3)
(147,1155)
(61,6)
(132,2983)
(89,5479)
(133,4620)
(116,5106)
(1,3875)
(74,495)
(6,4594)
(60,363)
(117,38)
(85,86)
(102,5072)
(28,388)
(38,124)
(160,5)
(70,1)
(192,7)
(21,6893)
(137,3812)
(165,5992)
(33,80)
(92,5043)
(197,5)
(65,1835)
(97,22)
(156,103)
(9,6360)
(188,853)
(53,21)
(169,1669)
(141,5)
(109,6125)
(124,61)
(77,21)
(193,4649)
(96,2478)
(173,29)
(13,31)
(129,941)
(41,132)
(134,10)
(73,12)
(128,89)
(105,766)
(2,1043)
(166,83)
(32,819)
(34,1443)
(148,30)
(45,27)
(161,4)
(64,6)
(180,903)
(17,2105)
(149,23)
(176,23)
(191,2032)
(22,115)
(44,4395)
(59,63)
(118,219)
(27,54)
(71,505)
(12,1041)
(54,125)
(144,274)
(49,8)
(181,18)
(86,88)
(159,20)
(187,1619)
(172,2840)
(113,1826)
(81,51)
(76,409)
(7,40)
(39,849)
(98,23)
(103,1048)
(140,1291)
(91,8291)
(66,305)
(155,120)
(198,1190)
(108,49)
(130,1910)
(135,4852)
(3,1805)
(80,2320)
(167,166)
(35,1857)
(162,30)
(112,3807)
(123,23)
(194,1400)
(145,1027)
(48,54)
(63,306)
(18,33)
(150,2972)
(95,3)
(50,15)
(67,8)
(199,5177)
(177,634)
(182,135)
(16,24)
(127,37)
(31,4605)
(154,2614)
(11,2452)
(72,4247)
(175,297)
(143,107)
(43,15)
(99,127)
(87,43)
(104,4918)
(40,16)
(26,342)
(158,34)
(186,4076)
(55,4495)
(114,474)
(171,14)
(139,20)
(23,33)
(8,2284)
(75,1882)
(119,1436)
(58,710)
(82,52)
(151,17)
(36,27)
(168,3907)
(146,1013)
(30,35)
(51,5542)
(190,33)
(183,29)
(19,5296)
(107,8840)
(4,5863)
(126,57)
(136,554)
(79,46)
(195,697)
(94,4935)
(131,34)
(47,49)
(15,763)
(163,138)
(68,190)
(62,312)
(178,50)
(90,25)
(111,55)
(122,4549)
(83,1624)
(100,1393)
