KMeans Run-Time: 5.0368950131s
Cost: 5.994932774011346
[40.65131338289963,-74.00500817843869]
[40.80564482306684,-73.95947739187419]
[41.226240000000004,-73.69196]
[40.66383773584905,-73.72349056603774]
[40.749531442809655,-73.98407778832473]
[40.725608,-73.449456]
[40.769465404965494,-73.86409023199009]
[40.6246213483146,-73.92416910112358]
[40.70862155563306,-74.00599410533638]
[40.81652091633466,-73.94606045816724]
[40.64564196238105,-73.78463711460184]
[40.6917672566371,-74.17962571902655]
[41.05177714285714,-73.53876857142859]
[40.80361428571429,-74.47483714285714]
[40.91044285714287,-73.77798000000001]
[40.711298706896535,-73.90465]
[40.87592556634304,-73.91433592233014]
[40.72911902056278,-73.98618598484845]
[40.865562318840574,-73.97503768115942]
[40.8753875,-73.4816375]
[40.693654776511856,-73.99515372480278]
[40.72249175531917,-73.94636968085106]
[40.67735706618966,-73.96940805008947]
[40.782891566265064,-73.95297432808154]
[40.184322222222214,-74.03037777777777]
[40.80048918918919,-73.67614054054054]
[40.780848,-74.17804]
[40.75911381854433,-73.98949495513457]
[40.68391307363933,-73.97667219850598]
[40.77247695167289,-73.95248446096655]
[40.843169090909086,-74.14898]
[40.740540947876745,-74.00609645317158]
[40.71131666666667,-73.74349888888887]
[40.337176923076925,-74.64370000000001]
[40.806137777777785,-73.62190666666667]
[40.755742959663344,-73.96959584261327]
[40.550533333333334,-74.29961666666665]
[40.659728571428566,-74.46564285714285]
[40.752738004032246,-74.02924858870963]
[40.745002570921926,-73.97557171985821]
[40.63636755319148,-74.02185478723405]
[40.58445,-74.58258749999999]
[40.743040133779246,-73.9235491638796]
[40.73816398988931,-73.98777445070998]
[40.72285734597167,-73.99794779438565]
[41.02631454545454,-73.76869272727272]
[40.72180425604355,-73.95759690160017]
[40.7768,-73.73263255813954]
[40.72475419047617,-73.98127590476203]
[40.783275757575765,-73.53756363636363]
[40.715638171021325,-74.0109928503562]
[40.728824896265564,-73.86426182572615]
[40.93215454545455,-73.96272272727272]
[41.05551785714285,-73.70605714285715]
[40.66453096397274,-73.98514683544306]
[40.64367450331127,-73.97237052980132]
[40.72682068965517,-73.81423333333332]
[40.73844780751071,-73.9933605801666]
[40.75255056407936,-73.97639968411542]
[40.74893333333333,-74.13034444444443]
[40.67883930530167,-73.94795850091404]
[40.7866490909091,-73.81755909090907]
[40.424566666666664,-74.2041]
[40.789875,-74.40818333333334]
[40.66453529411765,-74.24860588235295]
[41.034786363636364,-73.57854545454548]
[40.839933898305084,-73.84827288135592]
[40.69136908576816,-73.96926107445806]
[40.71907656250001,-74.07483046875001]
[40.761290140845055,-73.92447450704225]
[40.78164000000001,-72.99942]
[40.59824675324676,-73.97119783549783]
[40.7315564516129,-73.63948548387096]
[40.995170588235304,-73.67413235294119]
[40.76400829513206,-73.9703397948047]
[40.73337715961608,-73.99866196231754]
[41.14415,-73.26065000000001]
[40.7607365188954,-73.99747071220949]
[40.72036546313798,-73.98762775047268]
[40.74992234993616,-73.94331494252869]
[40.770493363463366,-73.98235204567074]
[40.6898025948104,-73.91270598802393]
[40.91653055555555,-73.87171944444445]
[40.73084310344827,-73.59300862068966]
[40.74254243563792,-73.98304778709881]
[40.76273912741169,-73.98482572570848]
[40.75035492312713,-74.00336391887475]
[40.76975617283951,-73.88625987654318]
[40.67698697318012,-74.01365146871008]
[40.96897647058824,-74.1273294117647]
[40.755407105355054,-73.98530133006679]
[40.7397,-74.03343157894736]
[40.7438321108743,-73.9898429637527]
[40.86251647940074,-73.88672434456932]
[40.68413100000001,-73.86160000000002]
[40.76354555224871,-73.97777461970908]
[40.87511818181819,-73.41653636363635]
[40.8122375,-73.46979999999999]
[40.65668208955222,-73.92373333333332]
[40.70180066413666,-73.9327877609108]
[40.7211435731608,-73.9936058474806]
[40.639448333333334,-73.89706666666669]
[40.66848402777777,-73.88088194444445]
[41.3104,-72.9337]
[40.70663137843453,-74.011819995382]
[40.738271403855705,-74.0016622837369]
[40.6762570026178,-73.98606341623045]
[40.78172628205128,-74.02003589743592]
[40.74324913793104,-73.89252844827588]
[40.81623409090909,-74.07762045454545]
[41.00559310344827,-73.87653103448275]
[40.744859610521104,-74.00694640870002]
[40.89289375,-73.80880625]
[40.9535875,-74.276925]
[40.613944000000004,-74.114792]
[40.611887850467284,-73.99993364485982]
[40.6818761755486,-73.99781959247649]
[40.740159008097166,-73.95550860323887]
[40.7436138461539,-73.99741338788878]
[40.749237353735374,-73.99085094509445]
[40.733605823765444,-74.00492657352329]
[40.78135085594991,-73.97913231732774]
[40.70396487935657,-73.92213163538877]
[40.3517,-74.06125714285714]
[40.66618617886179,-73.90436504065042]
[40.75225173949341,-73.99441836905126]
[41.26905,-73.91825]
[41.08954166666666,-73.48939166666666]
[40.825734013605434,-73.90069659863946]
[40.773951703320314,-73.87238283742995]
[40.716269911504426,-73.78805575221241]
[40.68822793296088,-73.95793538175045]
[40.62809158249158,-73.95477609427607]
[40.72774774353336,-74.00666364887148]
[40.69286713286712,-73.94406328671327]
[40.2475,-74.2985]
[40.69926767676768,-73.81057676767679]
[40.654611764705884,-74.3590705882353]
[40.770350000000036,-73.91233120689657]
[40.65010476190476,-73.63170238095238]
[40.83702129436325,-73.93196148225466]
[40.72051411359723,-74.0452359724613]
[40.72830401921552,-74.00122025620506]
[40.669067479674794,-73.93840271002712]
[41.0865375,-73.83614166666666]
[40.87856170212766,-73.8431585106383]
[40.59062222222222,-73.81506666666665]
[40.70255770020527,-73.98790027378516]
[40.588491525423734,-73.94695508474577]
[40.757041666666666,-73.70359444444445]
[40.74324444444444,-74.24676111111111]
[40.95031690140846,-73.82284366197182]
[40.90008913043478,-74.05678478260869]
[40.68905980230639,-73.98653088962115]
[40.756355000000006,-73.84279956521736]
[40.24685,-74.58375000000001]
[40.62066612903225,-74.03012311827959]
[40.727475,-73.3075]
[40.672246810699626,-73.95864588477366]
[40.90625,-73.17575]
[40.76322881355933,-73.77039491525423]
[40.667602061855675,-73.83558144329896]
[40.84212,-73.77528]
[40.712647058823464,-73.95392844744453]
[40.761659865219016,-73.96240685136658]
[40.71107544141252,-73.94206404494383]
[40.60575384615385,-73.73458461538462]
[40.65459873949581,-73.95566575630254]
[40.72082833675566,-74.00899208304816]
[41.05029523809524,-74.08879999999999]
[40.49101034482759,-74.43613448275862]
[40.726734720345924,-73.99287556065933]
[40.73259477720214,-73.99081658031092]
[40.773422754491,-73.96195924817025]
[40.71774571428572,-73.68960285714286]
[40.72048753512643,-74.00314905660368]
[40.791791196236574,-73.97265900537633]
[41.11593333333333,-73.39870555555555]
[40.71501589622637,-73.99423797169811]
[40.748603389830514,-73.79057118644067]
[40.72486122448979,-74.34575102040817]
[40.73549240506329,-74.16703101265821]
[40.733102116082215,-73.9788217654172]
[40.79906989720998,-73.93778502202639]
[40.94566744186047,-73.73906744186047]
[40.666826829268295,-73.80024146341465]
[41.027275,-73.62695000000001]
[40.75910086471939,-73.97425430438128]
[40.81765102040816,-74.22164285714285]
[40.79794583333333,-74.28619166666665]
[40.645927708532994,-73.7770507190794]
[40.7164342995169,-73.84215314009663]
[40.757723896153024,-73.98063810877402]
[41.10455,-73.6422]
[40.67533493975904,-73.76849759036146]
[40.72149640449439,-74.03489617977529]
[40.68349179687496,-73.92879453124998]
[40.71350719076,-73.9636653874813]
[40.905018181818185,-74.22389090909091]
[40.7701810035842,-73.99069127837522]
