KMeans Run-Time: 28.5166614594s
Cost: 23.050924838362057
[40.7615554129221,-73.98554117611133]
[40.6457687557324,-73.78114902423042]
[40.720887516425734,-73.79215229960575]
[40.85892307692308,-74.44477538461538]
[40.94997913043479,-73.89998608695655]
[40.773876542307605,-73.87241478907617]
[40.72041303005372,-73.98658941951396]
[40.692040069184436,-74.17965802825067]
[40.800013041125524,-73.93762240259746]
[40.61142659380692,-73.99606539162117]
[40.78000479452056,-73.81645525114158]
[40.71206249999999,-73.89465771276592]
[40.671018234610905,-73.97664186991872]
[40.78795018726593,-73.72066441947565]
[40.63935,-74.7696]
[40.75247774674115,-74.02925903165739]
[40.71688126157752,-73.99316934776277]
[40.819662500000014,-73.12289750000001]
[41.12639818181818,-73.40958727272726]
[40.748738087627885,-74.00488493248822]
[40.77469694559341,-73.9544775692009]
[40.73409711758991,-74.0010873520192]
[40.732962367147906,-73.99336525622483]
[40.7620504752472,-73.99630375247534]
[40.75413228346456,-73.42360314960631]
[40.694546600365186,-73.99529328191599]
[40.755838230383965,-73.83860759599327]
[40.7077950077631,-74.014802078108]
[40.72559290253835,-73.99308563446316]
[40.49046144578314,-74.43454819277112]
[40.6928974383994,-73.96832712856792]
[40.71739324179746,-73.96179466833124]
[41.01661210191082,-73.64199554140127]
[40.68797459807074,-73.91495034451084]
[40.73071789473685,-73.64179210526316]
[40.79197553956834,-73.65806690647483]
[40.769494837059526,-73.96019306555493]
[40.77053641073951,-73.9119862458785]
[40.79709041891333,-73.96901101202825]
[40.74670261437907,-74.2383111111111]
[40.70508683406849,-73.92224658975228]
[40.75926722611907,-73.97362067050778]
[40.92360849999999,-73.76871449999999]
[40.692591524371245,-73.94994368208633]
[41.05218450704225,-74.08002394366196]
[40.858475834084764,-73.92775220919746]
[40.828258681672025,-73.92433721864953]
[40.81581550387597,-74.1485480620155]
[40.62405372945639,-73.92310265486731]
[40.69486151999992,-73.93240732000012]
[40.69689583333333,-74.55267916666665]
[40.73457266149888,-73.97878256330752]
[40.586030769230774,-74.28135897435897]
[41.03247282051284,-73.76909230769233]
[40.6951260683761,-74.09333205128208]
[40.79466048824589,-73.92366112115732]
[40.72565550984886,-73.98069553832747]
[40.64111269487754,-73.89269710467705]
[40.726756309904175,-73.85730399361026]
[41.29645000000001,-72.95912]
[40.771136942121984,-73.99043939624326]
[40.74614111111113,-73.70572851851848]
[40.768360756118376,-73.9667995143321]
[40.68935249631685,-73.98761625470594]
[40.75184162805694,-73.97929310419134]
[40.68594073183765,-73.96079797008551]
[40.74436116707491,-73.99094670569072]
[40.742505084745815,-73.91853793381763]
[40.758349899132995,-73.97895720516891]
[40.6669958664547,-73.89322877583466]
[40.9516,-72.27013333333332]
[40.70952908599347,-74.00601962323353]
[40.79574705882354,-74.47807647058823]
[40.703776547515055,-73.98851323452485]
[40.75576140302978,-73.99918955916486]
[40.82090587499996,-73.9451524583333]
[40.79378262910799,-74.06832676056338]
[40.65828585409251,-73.92337829181493]
[40.93737248062015,-73.83366550387595]
[40.81715054945056,-73.4854197802198]
[40.62446904047978,-74.02755014992499]
[40.70578276651405,-73.93776736429022]
[40.72182862592603,-74.00929127723575]
[40.67598554092431,-73.98584797314751]
[40.4252875,-74.21033750000001]
[40.71556568835749,-74.01203022227297]
[40.7308992,-74.29240800000002]
[40.577230769230766,-74.62955000000001]
[40.77616641465553,-73.94751581855209]
[40.85025414847162,-73.83405109170305]
[40.785873306122525,-73.95220220408162]
[41.05618729281768,-73.53155966850827]
