(69,710)
(138,580)
(101,120)
(0,269)
(88,783)
(170,29)
(115,107)
(5,25)
(120,7229)
(10,5157)
(56,87)
(142,6245)
(153,1214)
(174,35)
(185,123)
(42,299)
(24,9)
(37,7)
(25,37)
(52,22)
(14,35)
(184,43)
(110,29)
(125,3591)
(196,512)
(157,8)
(189,24)
(20,1141)
(46,2937)
(93,267)
(152,46)
(57,4447)
(78,5290)
(29,2680)
(164,2675)
(179,59)
(106,1528)
(121,2395)
(84,3465)
(147,1461)
(61,110)
(132,297)
(89,17)
(133,3634)
(116,1276)
(1,1526)
(74,4588)
(6,2457)
(60,543)
(117,988)
(85,5753)
(102,144)
(28,1874)
(38,992)
(160,59)
(70,5)
(192,5270)
(21,1128)
(137,17)
(165,1246)
(33,13)
(92,4681)
(197,2684)
(65,22)
(97,24)
(156,186)
(9,1004)
(188,49)
(53,28)
(169,21)
(141,581)
(109,88)
(124,123)
(77,2752)
(193,2)
(96,11)
(173,3017)
(13,35)
(129,2319)
(41,8)
(134,572)
(73,68)
(128,147)
(105,4046)
(2,5)
(166,26)
(32,90)
(34,45)
(148,118)
(45,55)
(161,97)
(64,34)
(180,49)
(17,3696)
(149,36)
(176,1488)
(191,207)
(22,1118)
(44,5486)
(59,9)
(118,3055)
(27,5017)
(71,231)
(12,70)
(54,1027)
(144,24)
(49,33)
(181,158)
(86,3057)
(159,2)
(187,5204)
(172,4825)
(113,8)
(81,501)
(76,10)
(7,178)
(39,2256)
(98,201)
(103,1)
(140,958)
(91,1444)
(66,118)
(155,2)
(198,11)
(108,232)
(130,113)
(135,1)
(3,53)
(80,4204)
(167,476)
(35,4039)
(162,10)
(112,16)
(123,7)
(194,83)
(145,94)
(48,3150)
(63,24)
(18,69)
(150,54)
(95,6048)
(50,4210)
(67,1061)
(199,1674)
(177,18)
(182,1654)
(16,309)
(127,12)
(31,9727)
(154,460)
(11,1808)
(72,62)
(175,4982)
(143,369)
(43,5145)
(99,1055)
(87,324)
(104,4331)
(40,188)
(26,25)
(158,976)
(186,40)
(55,302)
(114,25)
(171,7402)
(139,42)
(23,2144)
(8,2867)
(75,5626)
(119,3338)
(58,4435)
(82,72)
(151,71)
(36,24)
(168,4383)
(146,9)
(30,55)
(51,241)
(190,1043)
(183,681)
(19,8)
(107,156)
(4,4214)
(126,2)
(136,99)
(79,783)
(195,445)
(94,100)
(131,1074)
(47,43)
(15,232)
(163,2074)
(68,128)
(62,3)
(178,2120)
(90,5716)
(111,3954)
(122,745)
(83,58)
(100,3711)
