KMeans Run-Time: 5.9654406314s
Cost: 5.8466192843819424
[40.719381871345114,-73.99637285743076]
[40.76998544140427,-73.98244708311815]
[40.71971476510069,-73.94265340364326]
[40.69173695290852,-74.17965407202216]
[40.70709532312915,-74.00846653061211]
[41.027516,-73.61747200000002]
[40.64593341314742,-73.78123352198564]
[40.79805,-73.67617500000001]
[40.744358065934016,-73.9756903736264]
[40.72460285848907,-73.99622274226472]
[40.79336666666667,-74.47726666666667]
[40.76948327895605,-73.86409694127231]
[40.67306839577332,-73.95913746397693]
[40.66074838709677,-73.63486451612903]
[40.82887105788425,-73.92518742514972]
[40.705821625163836,-73.91904456094365]
[40.550533333333334,-74.29961666666665]
[40.77404957305505,-73.96238951612895]
[40.853293939393936,-73.45398787878788]
[40.75033971671379,-73.99345909348452]
[40.83145833333333,-73.81878333333334]
[40.73734099027168,-73.98864069986953]
[40.638659999999994,-73.89806521739133]
[40.93597575757576,-73.7611696969697]
[40.61723271028036,-74.00084953271029]
[40.657774308300404,-73.95316047430832]
[40.72392953216376,-73.85721198830412]
[40.811294444444435,-74.2222185185185]
[40.75512396907216,-73.8462100515464]
[40.72050629139072,-74.04526589403977]
[40.86081428571428,-74.17172857142857]
[40.73576332459603,-74.0071687418087]
[40.76907606837607,-73.91456593406598]
[40.67740875,-73.77087625000001]
[40.6765194040194,-73.98617283437288]
[40.75733871836293,-73.99956295099621]
[40.60891851851852,-73.73762962962964]
[40.79655875,-74.06102500000001]
[40.87661854838709,-73.91151048387096]
[40.80694570082451,-73.96318303886925]
[40.660587500000005,-74.33193125]
[40.6783590909091,-73.86779848484848]
[40.184322222222214,-74.03037777777777]
[40.325133333333326,-74.63570666666666]
[40.72116294947663,-74.00901219845251]
[40.79258518518519,-74.1607]
[40.67698697318012,-74.01365146871008]
[40.74331836734693,-74.24395306122449]
[40.737779629629635,-73.59935740740741]
[41.128212500000004,-73.8154375]
[40.929019999999994,-74.26633333333334]
[40.76208956600354,-73.97217274864387]
[40.8785475,-74.0488425]
[41.07203333333333,-73.69886666666666]
[40.7349944,-74.0614368]
[40.752251691896674,-73.97666954585922]
[40.69189980582525,-73.96901864077671]
[40.60541308411214,-73.96653691588786]
[40.67661704225352,-73.94414704225349]
[40.93497619047619,-73.83878253968253]
[40.644847382920126,-73.97013719008265]
[40.818633333333324,-73.11778333333332]
[40.64917115384615,-74.00756442307694]
[40.625912745098034,-74.02835882352944]
[40.59115,-73.63914999999999]
[40.77852365122613,-73.98139182561312]
[40.74144360655735,-73.89182426229507]
[40.727475,-73.3075]
[40.76780789473683,-73.82369736842111]
[40.74128440969118,-74.00545303460028]
[40.8089,-72.6419]
[40.66480039603958,-73.99118277227728]
[40.714277725453336,-73.96176453967509]
