KMeans Run-Time: 11.6525591939s
Cost: 5.861779009022952
[40.725841038062285,-74.00395866205288]
[40.701404437869876,-73.93351055226825]
[40.799574074074066,-74.45103703703703]
[40.75140549553783,-73.9763094175669]
[40.669148148148146,-73.73796419753087]
[40.77395025862061,-73.87238573275864]
[40.6917672566371,-74.17962571902655]
[40.74059957177413,-74.00512645689827]
[40.83579,-73.59642000000001]
[40.76259615301016,-73.98247331014987]
[40.78119130434782,-74.16934782608695]
[40.85642832080202,-73.93184060150374]
[40.64890227272729,-73.89517045454548]
[40.64609788199682,-73.78119863842706]
[41.15926363636363,-73.23092727272727]
[40.67825277777784,-73.9658727124183]
[41.054567741935486,-73.70267741935483]
[40.72606486486486,-74.06396036036034]
[41.10854,-73.419144]
[40.82637692307692,-73.47315384615385]
[40.76898397790051,-73.95521743400856]
[40.70539823321555,-73.9079855123675]
[40.72050873877245,-73.98757962200607]
[40.73089950259075,-73.98799521243515]
[40.75328724727839,-73.92260373250392]
[40.7560969376301,-73.9820393458394]
[40.72172285357477,-73.99566020917875]
[40.71876543209877,-73.8460119341564]
[40.795463095238105,-73.97030681818184]
[40.631351461988295,-73.92420877192981]
[40.727346893601435,-73.99937918526787]
[40.68928822055133,-73.98635087719299]
[40.829448571428564,-74.1461657142857]
[40.807919999999996,-73.09669999999998]
[40.74851557788945,-73.8917909547739]
[40.99023157894737,-73.67763684210527]
[40.735336196319025,-74.16613680981595]
[40.2475,-74.2985]
[40.78690267857143,-74.0074044642857]
[40.73167631578947,-74.28262631578947]
[40.673658653846196,-73.95517548076919]
[41.00867857142857,-74.05359999999999]
[40.94898617021278,-73.8441085106383]
[40.7637469466466,-73.97050533533326]
[40.8900777173913,-73.90416304347823]
[40.648300000000006,-73.55679166666667]
[40.75594196428571,-73.77912321428572]
[40.720960996240564,-73.95624967105252]
[40.78637827272724,-73.95170090909092]
[40.465628571428574,-74.24724285714287]
[40.74375578888689,-73.99051756179162]
[40.78555405244337,-73.97574421930877]
[40.601579120879116,-73.92824505494507]
[40.794835000000006,-73.6542875]
[40.73786538049306,-74.0306323687031]
[40.609680000000004,-74.61288]
[41.061140540540535,-73.84936756756757]
[40.489176,-74.428484]
[40.929043589743586,-73.76641025641025]
[40.719683616202694,-74.00201762842289]
[40.76044956997658,-73.99787967161856]
[40.808949333333324,-73.94434678787879]
[40.76082817690232,-73.98700772499049]
